link, desig, details, org, loc, exp, keyskills, descl, salary, date, expLow, expHigh, salLow, salHigh 
https://www.naukri.com/job-listings-Walk-In-Recruitment-Services-BD-Manager-IT-MNC-Noida-KSNR-Immegration-Services-Private-Limited-Noida-2-to-7-years-230118002663?src=jobsearchDesk&sid=15217230657314&xp=11&px=16,Walk In - Recruitment Services || BD Manager|| IT MNC || Noida,Walk In - Recruitment Services || BD Manager|| IT MNC || Noida,KSNR Immegration Services Private Limited,Noida,2-7 yrs,revenue generation- sales- lead generation- domestic- recruitment..., Hello-        Greetings From KSNR !!     ...,200000 - 700000 P.A.,2018-03-20,2,7,200000,700000
https://www.naukri.com/job-listings-Domestic-IT-Recruiter-TECH-ORBIT-SOFT-SYSTEMS-PVT-LTD-Hyderabad-0-to-2-years-221217005890?src=jobsearchDesk&sid=15217230657314&xp=12&px=16,Domestic IT Recruiter,Domestic IT Recruiter,TECH ORBIT SOFT SYSTEMS PVT. LTD,Hyderabad,0-2 yrs,IT Recruitment- Contract Staffing- C2H- Client Interaction- Team Handling...,Job Description:    Must Have experience in Fulltime- Contract Staffing an C2H. Client ...,Not disclosed,2018-03-15,0,2,0,0
https://www.naukri.com/job-listings-IT-Service-Desk-Analyst-Sofomation-Energy-Consultants-Pvt-Ltd-Mumbai-3-to-6-years-221117004264?src=jobsearchDesk&sid=15217230657314&xp=13&px=16,IT Service Desk Analyst,IT Service Desk Analyst,Sofomation Energy Consultants Pvt. Ltd,Mumbai,3-6 yrs,Incident Management- ITIL Certified- IT Service Desk- Active Directory- VDI...,      We have a job opportunity for the position of IT Service Desk ...,Not disclosed,2018-03-16,3,6,0,0
https://www.naukri.com/job-listings-Manager-Senior-Manager-Lead-HR-Business-Partner-IT-Bengaluru-10-to-20-years-220517900036?src=jobsearchDesk&sid=15217230657314&xp=14&px=16,Manager/ Senior Manager/ Lead - HR Business Partner - IT,Manager/ Senior Manager/ Lead - HR Business Partner - IT,Premium,Bengaluru,10-20 yrs,HR Generalist Activities- Hrbp- Talent Acquisition- HR Strategy...,The HR Business Partner Lead is responsible for partnering with business. He/She would be responsible ...,Not disclosed,2018-03-16,10,20,0,0
https://www.naukri.com/job-listings-US-IT-Recruiter-habsiguda-Hyderabad-SK-VedaInfo-Universal-Technologies-Pvt-Ltd-Hyderabad-3-to-7-years-211217003783?src=jobsearchDesk&sid=15217230657314&xp=15&px=16,US IT Recruiter (habsiguda Hyderabad),US IT Recruiter (habsiguda Hyderabad),SK VedaInfo Universal Technologies Pvt. Ltd.,Hyderabad,3-7 yrs,C2C- W2- US IT Recruitment- Dice- H1B- Ead- Fieldglass- VMS...,  Job Location - Habsiguda- Hyderabad     Handling / Dealing with ...,Not disclosed,2018-03-16,3,7,0,0
https://www.naukri.com/job-listings-Head-Talent-Acquisition-Recruitment-It-bpo-Bengaluru-Mumbai-15-to-20-years-190318901309?src=jobsearchDesk&sid=15217230657314&xp=16&px=16,Head - Talent Acquisition/ Recruitment - It/bpo,Head - Talent Acquisition/ Recruitment - It/bpo,Premium,Bengaluru- Mumbai,15-20 yrs,it recruitment- hr- talent acquisition- hiring- human resource management...,The position can be based in Bengaluru or Mumbai. The incumbent will be responsible for 70% TA ...,Not disclosed,2018-03-20,15,20,0,0
https://www.naukri.com/job-listings-Forensics-Expert-IT-Auditing-Bengaluru-3-to-4-years-190318900655?src=jobsearchDesk&sid=15217230657314&xp=17&px=16,Forensics Expert - IT Auditing,Forensics Expert - IT Auditing,Premium,Bengaluru,3-4 yrs,Sales- Information Security- IT Audit- Forensic Investigations- Auditing...,Forensics Expert - IT Auditing (3-4 yrs)  The primary purpose of this position is to conduct ...,Not disclosed,2018-03-19,3,4,0,0
https://www.naukri.com/job-listings-Data-Scientist-IT-Bengaluru-7-to-10-years-190318900383?src=jobsearchDesk&sid=15217230657314&xp=18&px=16,Data Scientist - IT,Data Scientist - IT,Premium,Bengaluru,7-10 yrs,Hive- Spark- NoSQL- Pig- HBase- Java- Cassandra- Data Science- Python- SQL-...,- Excellent understanding of machine learning techniques and algorithms- such as k-NN- Naive Bayes- SVM- ...,Not disclosed,2018-03-20,7,10,0,0
https://www.naukri.com/job-listings-Senior-Manager-Information-Security-Business-Continuity-IT-Mumbai-4-to-8-years-190318900309?src=jobsearchDesk&sid=15217230657314&xp=19&px=16,Senior Manager - Information Security & Business Continuity - IT,Senior Manager - Information Security & Business Continuity - IT,Premium,Mumbai,4-8 yrs,Information Security- Business Continuity- Manager - Information Security...,Role Objective:  - Conducting Business Impact analysis for various business units- ...,Not disclosed,2018-03-20,4,8,0,0
https://www.naukri.com/job-listings-Global-Head-Talent-Acquisition-IT-Gurgaon-Gurugram-12-to-15-years-190318900133?src=jobsearchDesk&sid=15217230657314&xp=20&px=16,Global Head - Talent Acquisition - IT,Global Head - Talent Acquisition - IT,Premium,Gurgaon- Gurugram,12-15 yrs,recruitment- business hr- talent acquisition- onboarding- strategy...,Role- Global TA Head  Location- Gurgaon  Key Responsibilities:  - Partner with ...,Not disclosed,2018-03-20,12,15,0,0
https://www.naukri.com/job-listings-Urgent-Hiring-for-Automation-Tester-for-Leading-IT-Organization-2Coms-Consulting-Pvt-Ltd-Bengaluru-2-to-5-years-190318008278?src=jobsearchDesk&sid=15217230657314&xp=21&px=16,Urgent Hiring for Automation Tester for Leading IT Organization,Urgent Hiring for Automation Tester for Leading IT Organization,2Coms Consulting Pvt Ltd.,Bengaluru,2-5 yrs,automation testing- manual testing- qtp- automation,HI Urgent hiring for leading IT organization for Bangalore location  minimum 2 years of ...,100000 - 425000 P.A.,2018-03-19,2,5,100000,425000
https://www.naukri.com/job-listings-Walkin-For-IT-Recruiter-hr-Recruiter-4-yrs-Hyderabad-V-Soft-Consulting-Corporation-Private-Limited-Hyderabad-Madhapur-4-to-5-years-190318007761?src=jobsearchDesk&sid=15217230657314&xp=22&px=16,Walkin For IT Recruiter/hr Recruiter (4+ yrs) @ Hyderabad,Walkin For IT Recruiter/hr Recruiter (4+ yrs) @ Hyderabad,V-Soft Consulting  Corporation Private Limited,Hyderabad(Madhapur),4-5 yrs,IT Recruitment- Hiring- C2H- HR- Communication Skills,Greetings from vsoft consulting !!!  Direct Walkin for IT Recruiter (21st -24th March ...,Not disclosed,2018-03-19,4,5,0,0
https://www.naukri.com/job-listings-Hiring-for-IT-staffing-Bangalore-Adecco-India-Private-Limited-Bengaluru-1-to-4-years-190318007419?src=jobsearchDesk&sid=15217230657314&xp=23&px=16,Hiring for IT Recruiters (staffing) - Bangalore,Hiring for IT Recruiters (staffing) - Bangalore,Adecco India Private Limited,Bengaluru,1-4 yrs,IT Recruitment- Screening- Recruitment Consulting- Sourcing- Hiring...,We have an immediate opening for a Recruitment Consultant for Bangalore location. Please find the ...,Not disclosed,2018-03-19,1,4,0,0
https://www.naukri.com/job-listings-Contract-Lifecycle-Senior-Manager-for-IT-Telecom-MNC-Mumbai-Oasis-Mumbai-14-to-22-years-190318006752?src=jobsearchDesk&sid=15217230657314&xp=24&px=16,Contract Lifecycle Senior Manager for IT Telecom MNC ( Mumbai ),Contract Lifecycle Senior Manager for IT Telecom MNC ( Mumbai ),Oasis,Mumbai,14-22 yrs,lean- service level- six sigma projects- contract- sales- cisco- kpi- sla...,Responsible for meeting all productivity and service level agreement targets Responsible for ...,1600000 - 2250000 P.A.,2018-03-19,14,22,1600000,2250000
https://www.naukri.com/job-listings-Walk-ins-for-Sr-Recruiter-Lead-Recruiter-NON-IT-Hyderabad-2Coms-Consulting-Pvt-Ltd-Hyderabad-1-to-6-years-190318006366?src=jobsearchDesk&sid=15217230657314&xp=25&px=16,Walk-ins for Sr. Recruiter / Lead Recruiter NON IT - Hyderabad.,Walk-ins for Sr. Recruiter / Lead Recruiter NON IT - Hyderabad.,2Coms Consulting Pvt Ltd.,Hyderabad,1-6 yrs,non it recruitment- sourcing- screening- leadership hiring...,Walkins for Recruiter / Sr. Recruiter / Lead Recruiter position with 2COMS Consulting Pvt Ltd Hyderabad ...,Not disclosed,2018-03-19,1,6,0,0
https://www.naukri.com/job-listings-IT-and-NON-IT-Contract-to-Hire-RANDSTAD-INDIA-PVT-LTD-Bengaluru-0-to-4-years-190318004079?src=jobsearchDesk&sid=15217230657314&xp=26&px=16,IT and NON IT Recruiters Contract to Hire,IT and NON IT Recruiters Contract to Hire,RANDSTAD INDIA PVT LTD,Bengaluru,0-4 yrs," ; hr recruiter" ; - " ; IT Recruitment",We are hiring for IT and NON IT Recruiters for one of our leading client. ...,200000 - 400000 P.A.,2018-03-20,0,4,200000,400000
https://www.naukri.com/job-listings-Urgent-Opening-For-IT-Executive-bawal-Location-INNOVATION-TRIGGERS-MGMT-PRIVATE-LIMITED-Bawal-1-to-3-years-190318003507?src=jobsearchDesk&sid=15217230657314&xp=27&px=16,Urgent Opening  For IT Executive-bawal Location,Urgent Opening  For IT Executive-bawal Location,INNOVATION TRIGGERS MGMT PRIVATE LIMITED,Bawal,1-3 yrs,IT- Microsoft Dynamics AX- C++- Net,Dear Candidate- Please Fill the Required Details Which Is Mentioned Below: & With Your Up Date ...,Not disclosed,2018-03-19,1,3,0,0
https://www.naukri.com/job-listings-Hiring-for-IT-and-NON-IT-RANDSTAD-INDIA-PVT-LTD-Bengaluru-1-to-4-years-190318002291?src=jobsearchDesk&sid=15217230657314&xp=28&px=16,Hiring for IT and NON IT Recruiters,Hiring for IT and NON IT Recruiters,RANDSTAD INDIA PVT LTD,Bengaluru,1-4 yrs,Selection- Recruitment- Hiring- Interviewing- Conducting Interviews- Non It...,We are hiring for a Wealth Management Process for one of our leading clients in Bangalore. Its a Mutual ...,200000 - 500000 P.A.,2018-03-20,1,4,200000,500000
https://www.naukri.com/job-listings-Lead-IT-Recruiter-Careernet-Technologies-Pvt-Ltd-Bengaluru-Bellandur-5-to-10-years-190318002158?src=jobsearchDesk&sid=15217230657314&xp=29&px=16,Lead IT Recruiter,Lead IT Recruiter,Careernet Technologies Pvt Ltd,Bengaluru(Bellandur),5-10 yrs,Lead Recruiter- Talent Acquisition- Leadership Hiring- IT Recruiter...,As a Lead Recruiter- you will be responsible for leading / mentoring a team of highly skilled recruiters ...,Not disclosed,2018-03-19,5,10,0,0
https://www.naukri.com/job-listings-Immediate-Hiring-for-Production-Support-Executive-for-a-Leading-IT-or-2Coms-Consulting-Pvt-Ltd-Hyderabad-2-to-5-years-190318002128?src=jobsearchDesk&sid=15217230657314&xp=30&px=16,Immediate Hiring for Production Support Executive for a Leading IT or,Immediate Hiring for Production Support Executive for a Leading IT or,2Coms Consulting Pvt Ltd.,Hyderabad,2-5 yrs,Production Support- development- developer- Java- dot net,Hi  Immediate hiring for Production Support executive for leading IT organization  ...,100000 - 550000 P.A.,2018-03-19,2,5,100000,550000
https://www.naukri.com/job-listings-Opening-for-Sr-IT-Admin-For-MNC-in-Bangalore-bommasandra-Samvith-Technologies-Bengaluru-6-to-10-years-190318002119?src=jobsearchDesk&sid=15217230657314&xp=31&px=16,Opening for Sr IT Admin For MNC in Bangalore (bommasandra),Opening for Sr IT Admin For MNC in Bangalore (bommasandra),Samvith Technologies,Bengaluru,6-10 yrs,Hardware- SAP ERP- IT Infrastructure,Essential Duties and Responsibilities:  	Manage IT Infrastructure (ERP - SAP- Manufacturing ...,Not disclosed,2018-03-19,6,10,0,0
https://www.naukri.com/job-listings-Stefanini-Hiring-US-IT-at-Noida-STEFANINI-INDIA-PRIVATE-LIMITED-Noida-Sector-62-Noida-2-to-6-years-190318001883?src=jobsearchDesk&sid=15217230657314&xp=32&px=16,Stefanini Hiring US IT Recruiters at Noida,Stefanini Hiring US IT Recruiters at Noida,STEFANINI INDIA PRIVATE LIMITED,Noida(Sector-62 Noida),2-6 yrs,IT Recruitment- US Staffing- Dice- Sourcing- Hiring- Work Management...,Key Responsibilities: 4-5 years of experience into IT Recruiting / US Staffing.  Excellent A ...,200000 - 600000 P.A.,2018-03-19,2,6,200000,600000
https://www.naukri.com/job-listings-Hiring-IT-Hyderabad-Location-Quick-Joiners-Require-SK-VedaInfo-Universal-Technologies-Pvt-Ltd-Hyderabad-Green-Lands-1-to-3-years-190318001604?src=jobsearchDesk&sid=15217230657314&xp=33&px=16,Job | Hiring IT Recruiters - Hyderabad Location Quick Joiners Require,Job | Hiring IT Recruiters - Hyderabad Location Quick Joiners Require,SK VedaInfo Universal Technologies Pvt. Ltd.,Hyderabad(Green Lands),1-3 yrs,it recruitment- c2h,Hi-  Greetings from Vedainfo!!    SK Vedainfo Inc.  is a California based company. ...,Not disclosed,2018-03-19,1,3,0,0
https://www.naukri.com/job-listings-Currently-Hiring-IT-Graduates-for-GIS-Analyst-in-Mumbai-0-1-year-exp-2Coms-Consulting-Pvt-Ltd-Mumbai-Airoli-0-to-1-years-190318001573?src=jobsearchDesk&sid=15217230657314&xp=34&px=16,Currently Hiring IT Graduates for GIS Analyst in Mumbai (0-1 year exp),Currently Hiring IT Graduates for GIS Analyst in Mumbai (0-1 year exp),2Coms Consulting Pvt Ltd.,Mumbai(Airoli),0-1 yrs,routing- ccna- network design- gis- gis analyst- gis executive- gis trainee...,Dear Candidate-Huge hiring is going on For GIS Analyst in Mumbai    Experience- 0-1 ...,80000 - 175000 P.A. Pf+esic+cab,2018-03-19,0,1,80000,175000
https://www.naukri.com/job-listings-Senior-Lead-Gen-Specialist-Lead-Generation-Specialist-IT-Lead-Gen-Empor-Marcom-LLP-Noida-1-to-5-years-180318001147?src=jobsearchDesk&sid=15217230657314&xp=35&px=16,Senior Lead Gen Specialist / Lead Generation Specialist ( IT Lead Gen),Senior Lead Gen Specialist / Lead Generation Specialist ( IT Lead Gen),Empor Marcom LLP,Noida,1-5 yrs,Marketing Campaigns- Demand Generation- Lead Generation- Team Leading...,  Job Title: Senior Research Analyst/ Research Analyst     The ...,Not disclosed,2018-03-18,1,5,0,0
https://www.naukri.com/job-listings-R-D-System-Architect-It-telecom-TalPro-Bengaluru-8-to-12-years-171016900846?src=jobsearchDesk&sid=15217230657314&xp=36&px=16,R&D; System Architect - It/telecom,R&D; System Architect - It/telecom,TalPro,Bengaluru,8-12 yrs,System Architect- Business Intelligence- Analytics- Java- RDBMS- R&D...;,R&D System Architect  Main Purpose Of The Role And Key Responsibilities :  - Specify ...,Not disclosed,2018-03-16,8,12,0,0
https://www.naukri.com/job-listings-CRM-Manager-It-kpo-online-Chennai-5-to-10-years-170318900546?src=jobsearchDesk&sid=15217230657314&xp=37&px=16,CRM Manager - It/kpo/online,CRM Manager - It/kpo/online,Premium,Chennai,5-10 yrs,Marketing Campaigns- CRM Strategy- Strategic Planning- Content Creation...,Roles and Responsibilities:  - Manage relationship with CRM provider and external partners for ...,Not disclosed,2018-03-19,5,10,0,0
https://www.naukri.com/job-listings-Senior-Consultant-for-IT-Postions-only-Prowiz-Consulting-Noida-Sector-2-Noida-1-to-6-years-170318006073?src=jobsearchDesk&sid=15217230657314&xp=38&px=16,Senior Consultant - for IT Postions only,Senior Consultant - for IT Postions only,Prowiz Consulting,Noida(Sector-2 Noida),1-6 yrs,IT Recruitment- Hiring- HR- Requirement Gathering- Communication Skills...,   Our strength     We hire for only TOP BANKS  Top ...,150000 - 400000 P.A. Decent incentives & profit sha...,2018-03-17,1,6,150000,400000
https://www.naukri.com/job-listings-Senior-Manager-IT-Application-Services-Prowiz-Consulting-Bengaluru-8-to-13-years-170318006069?src=jobsearchDesk&sid=15217230657314&xp=39&px=16,Senior Manager - IT Application Services,Senior Manager - IT Application Services,Prowiz Consulting,Bengaluru,8-13 yrs,Service Delivery- Team Management- IT Management- Report Preparation...,  MUST BE FROM A BANK ./ NBFC  MANAGING LOAN SOFTWARE   Take overall ...,1900000 - 3000000 P.A. best in industry  and other ...,2018-03-17,8,13,1900000,3000000
https://www.naukri.com/job-listings-IT-Business-Analyst-debit-Cards-leading-MNC-IT-Company-Vertex-Corporate-Services-I-Pvt-Ltd-Pune-Delhi-NCR-5-to-10-years-170318003941?src=jobsearchDesk&sid=15217230657314&xp=40&px=16,IT Business Analyst (debit Cards) (leading MNC IT Company),IT Business Analyst (debit Cards) (leading MNC IT Company),Vertex Corporate Services (I) Pvt Ltd,Pune- Delhi NCR,5-10 yrs,Business Analyst- Subject Matter Expert- Card Domain- Debit Card Domain...,Role & Requirements: - BE + MBA  - Experience: 5-14 yrs of experience working in a technical ...,Not disclosed,2018-03-17,5,10,0,0
https://www.naukri.com/job-listings-Urgent-Opening-for-IT-Head-leading-TV-Channel-noida-Headhunterz-Delhi-NCR-10-to-20-years-170318002813?src=jobsearchDesk&sid=15217230657314&xp=41&px=16,Urgent Opening for IT Head-leading TV Channel-noida,Urgent Opening for IT Head-leading TV Channel-noida,Headhunterz,Delhi NCR,10-20 yrs,content management- management systems- high concurrency- olx- foodpanda...,Position-IT Head Location :Noida     We are looking for a IT Head ...,Not disclosed,2018-03-17,10,20,0,0
https://www.naukri.com/job-listings-Channel-Sales-Manager-Apogee-Services-Private-Limited-Gurgaon-3-to-8-years-170318002359?src=jobsearchDesk&sid=15217230657314&xp=42&px=16,Channel Sales Manager,Channel Sales Manager,Apogee Services Private Limited,Gurgaon,3-8 yrs,channel sales management- IT Hardware- dealer sales- distributor sales...,Dear Candidate-  Greetings!!  We have an urgent opening with a leading IT- Hardware ...,400000 - 800000 P.A.,2018-03-17,3,8,400000,800000
https://www.naukri.com/job-listings-Excellent-Opportunity-for-the-role-of-IT-Support-Executive-in-a-MNC-TeamLease-Services-Ltd-Pune-1-to-4-years-170318000927?src=jobsearchDesk&sid=15217230657314&xp=43&px=16,Excellent Opportunity for the role of IT Support Executive in a MNC,Excellent Opportunity for the role of IT Support Executive in a MNC,TeamLease Services Ltd.,Pune,1-4 yrs,IT Support- Linux Server- Application- Application Support,Excellent Opportunity for the role of IT Support Executive in a leading Financial Institution. ...,50000 - 200000 P.A.,2018-03-17,1,4,50000,200000
https://www.naukri.com/job-listings-Opening-for-IT-Recruitment-delivery-Lead-Growel-Softech-Pvt-Ltd-Pune-4-to-8-years-170318000589?src=jobsearchDesk&sid=15217230657314&xp=44&px=16,Opening for IT Recruitment-delivery Lead,Opening for IT Recruitment-delivery Lead,Growel Softech Pvt. Ltd.,Pune,4-8 yrs,IT Recruitment- Orientation- Training- Mentoring- Interpersonal Skills,Candidate must have at least 5+ years of experience in end-to-end IT recruitment and Must have good ...,300000 - 550000 P.A.,2018-03-17,4,8,300000,550000
https://www.naukri.com/job-listings-IRM-Associate-for-Leading-IT-Services-Company-People-First-Consultants-Pvt-Ltd-Chennai-3-to-6-years-170118006932?src=jobsearchDesk&sid=15217230657314&xp=45&px=16,IRM Associate for Leading IT Services Company,IRM Associate for Leading IT Services Company,People First Consultants Pvt Ltd,Chennai,3-6 yrs,vulnerability management- it services- pci dss- verbal communication...,Functional Skills and requirement for IRM Associate:    Any graduate with 3 to 6 years ...,Not disclosed,2018-03-15,3,6,0,0
https://www.naukri.com/job-listings-Associate-sr-Associate-SOC-for-Leading-IT-Services-Company-Chennai-People-First-Consultants-Pvt-Ltd-Chennai-3-to-8-years-170118001065?src=jobsearchDesk&sid=15217230657314&xp=46&px=16,Associate/sr. Associate - SOC for Leading IT Services Company Chennai,Associate/sr. Associate - SOC for Leading IT Services Company Chennai,People First Consultants Pvt Ltd,Chennai,3-8 yrs,Information Security- SIEM- SOC- IT Security- Security Operations...,We have an opening for Associate/Sr. Associate  SOC with a leading IT services company.  Work ...,Not disclosed,2018-03-15,3,8,0,0
https://www.naukri.com/job-listings-Manager-IT-Security-SIEM-Tools-Trivandrum-10-to-16-years-160318901680?src=jobsearchDesk&sid=15217230657314&xp=47&px=16,Manager - IT Security - SIEM Tools,Manager - IT Security - SIEM Tools,Premium,Trivandrum,10-16 yrs,Information Security- OWASP- Cism- Penetration Testing- NMAP- Nessus...,Manager - IT Security - SIEM Tools (10-16 yrs)   Candidates with experience in below mentioned ...,Not disclosed,2018-03-20,10,16,0,0
https://www.naukri.com/job-listings-Senior-IT-Security-Specialist-Firewall-Trivandrum-6-to-10-years-160318901679?src=jobsearchDesk&sid=15217230657314&xp=48&px=16,Senior/ IT Security Specialist - Firewall,Senior/ IT Security Specialist - Firewall,Premium,Trivandrum,6-10 yrs,Information Security- ISO 27001- Cissp- Cisa- Cism- OWASP...,Senior/IT Security Specialist - Firewall (6-10 yrs)   - Sumo Logic  - Log Rhythm ...,Not disclosed,2018-03-20,6,10,0,0
https://www.naukri.com/job-listings-Marketing-Lead-IT-Solutions-Mumbai-12-to-20-years-160318900795?src=jobsearchDesk&sid=15217230657314&xp=49&px=16,Marketing Lead - IT Solutions,Marketing Lead - IT Solutions,Premium,Mumbai,12-20 yrs,Marketing Lead- Marketing- product marketing- business strategy...,Responsibilities include  - The Marketing Lead will drive Marketing aligned to business strategy- ...,Not disclosed,2018-03-19,12,20,0,0
https://www.naukri.com/job-listings-Cloud-Infrastructure-Architect-role-with-IT-Company-in-Chennai-People-First-Consultants-Pvt-Ltd-Chennai-10-to-19-years-170318001982?src=jobsearchDesk&sid=15217230657314&xp=50&px=16,Cloud Infrastructure Architect role with IT Company in Chennai,Cloud Infrastructure Architect role with IT Company in Chennai,People First Consultants Pvt Ltd.,Chennai,10-19 yrs,Infrastructure Architect- IT Infrastructure architect...,Job Specification: Experience - 13-18  Qualification - Any UG or PG  Location: ...,Not disclosed,2018-03-17,10,19,0,0
https://www.naukri.com/job-listings-Associate-General-Manager-Employee-Engagement-It-bpo-Mumbai-5-to-8-years-160318900533?src=jobsearchDesk&sid=15217230687120&xp=1&px=17,Associate General Manager - Employee Engagement - It/bpo,Associate General Manager - Employee Engagement - It/bpo,Premium,Mumbai,5-8 yrs,recognition- employee engagement- hr- project management- data reporting...,Job Duties and Responsibilities-  Creates annual blueprint for engagement events and activities- ...,Not disclosed,2018-03-19,5,8,0,0
https://www.naukri.com/job-listings-Walkin-For-IT-Recruiter-Ionidea-Interactive-Private-Limited-Bengaluru-2-to-3-years-150318006320?src=jobsearchDesk&sid=15217230687120&xp=2&px=17,Walkin For IT Recruiter,Walkin For IT Recruiter,Ionidea Interactive Private Limited,Bengaluru,2-3 yrs,it recruitment,Walk in Interview for IT Recruiter  is conducted on 16th March  - for Ionidea- a US Based CMMi Level 3 ...,Not disclosed,2018-03-15,2,3,0,0
