link, desig, details, org, loc, exp, keyskills, descl, salary, date, expLow, expHigh, salLow, salHigh 
https://www.naukri.com/job-listings-Urgent-Requirement-IT-Recruiter-Bangalore-Noida-IDC-TECHNOLOGIES-SOLUTIONS-INDIA-PVT-LIMITED-Delhi-NCR-Bengaluru-Noida-1-to-6-years-210917002076?src=jobsearchDesk&sid=15217233143186&xp=1&px=48,Urgent Requirement || IT Recruiter || Bangalore|| Noida,Urgent Requirement || IT Recruiter || Bangalore|| Noida,IDC TECHNOLOGIES SOLUTIONS INDIA PVT LIMITED,Delhi NCR- Bengaluru- Noida,1-6 yrs,it recruitment- technical recruitment- interview scheduling- staffing- team...,  Work Timings:   Day Shift (9 to 6)   Work Location:   Noida ...,175000 - 325000 P.A. +good Incentives,2018-03-08,1,6,175000,325000
https://www.naukri.com/job-listings-Fresher-s-US-IT-Recruitment-Ionidea-Interactive-Private-Limited-Bengaluru-Whitefield-0-to-0-years-280916007766?src=jobsearchDesk&sid=15217233143186&xp=2&px=48,Fresher's - Recruiters (US IT Recruitment),Fresher's - Recruiters (US IT Recruitment),Ionidea Interactive Private Limited,Bengaluru(Whitefield),0-0 yrs,Screening- Recruitment- Interviewing- Sourcing- Communication Skills...,  An Exciting new future is waiting!                                  Are you ready to grab ...,225000 P.A.,2018-03-20,0,0,225000,0
https://www.naukri.com/job-listings-Magento-2-Developer-IT-Company-Ahmedabad-Prime-Placement-and-Manpower-Services-Ahmedabad-Gujarat-India-1-to-6-years-200917004077?src=jobsearchDesk&sid=15217233143186&xp=3&px=48,Magento 2 Developer - IT Company - Ahmedabad,Magento 2 Developer - IT Company - Ahmedabad,Prime Placement and Manpower Services,Ahmedabad- Gujarat- India,1-6 yrs,prime- magento developer- senior magento developer- magento 2- magento..., ,200000 - 475000 P.A. Negotiable - Depending Upon th...,2018-03-14,1,6,200000,475000
https://www.naukri.com/job-listings-IT-SOC-Liaison-Officer-expert-Level-Confidential-Bengaluru-4-to-9-years-181217006221?src=jobsearchDesk&sid=15217233143186&xp=4&px=48,IT SOC Liaison Officer-expert Level,IT SOC Liaison Officer-expert Level,Confidential,Bengaluru,4-9 yrs,IP Networking- Malware Analysis- Cissp- Security Monitoring- DNS- DHCP- SOC...,Mphasis gives you yet another wonderful opportunity. If Interested click apply. The Information ...,Not disclosed,2018-03-07,4,9,0,0
https://www.naukri.com/job-listings-Walkin-for-HR-Recruiter-IT-Recruiter-only-Female-Candidate-Best-Infosystems-Ltd-Delhi-NCR-Laxmi-Nagar-Delhi-0-to-5-years-180118000174?src=jobsearchDesk&sid=15217233143186&xp=5&px=48,Walkin for HR Recruiter/ IT Recruiter only Female Candidate,Walkin for HR Recruiter/ IT Recruiter only Female Candidate,Best Infosystems Ltd.,Delhi NCR(Laxmi Nagar)- Delhi,0-5 yrs,IT Recruiter- Technical Recruiter- HR IT Recruiter- Senior IT Recruiter..., ,Not disclosed,2018-03-08,0,5,0,0
https://www.naukri.com/job-listings-QA-Tester-Software-Tester-IT-Company-Ahmedabad-Prime-Placement-and-Manpower-Services-Ahmedabad-Gujarat-India-3-to-8-years-170118000366?src=jobsearchDesk&sid=15217233143186&xp=6&px=48,QA Tester / Software Tester - IT Company - Ahmedabad,QA Tester / Software Tester - IT Company - Ahmedabad,Prime Placement and Manpower Services,Ahmedabad- Gujarat- India,3-8 yrs,prime- software tester- software test engineer- software testing..., ,200000 - 350000 P.A. Negotiable - Depending Upon th...,2018-03-14,3,8,200000,350000
https://www.naukri.com/job-listings-Sr-Laravel-Developer-IT-Company-Ahmedabad-Prime-Placement-and-Manpower-Services-Ahmedabad-Gujarat-India-2-to-7-years-161217001031?src=jobsearchDesk&sid=15217233143186&xp=7&px=48,Sr. Laravel Developer - IT Company - Ahmedabad,Sr. Laravel Developer - IT Company - Ahmedabad,Prime Placement and Manpower Services,Ahmedabad- Gujarat- India,2-7 yrs,prime- laravel developer- laravel programmer- laravel- php- php programmer-..., ,300000 - 600000 P.A. Negotiable - Depending Upon th...,2018-03-14,2,7,300000,600000
https://www.naukri.com/job-listings-Opening-for-Recruiter-Sr-Recruiter-IT-Vertical-at-Noida-Sec-2-SUCCESS-PARTNER-CONSULTANTS-PVT-LTD-Noida-Sector-2-Noida-0-to-3-years-160118005017?src=jobsearchDesk&sid=15217233143186&xp=8&px=48,Opening for Recruiter / Sr. Recruiter (IT Vertical) at Noida Sec-2,Opening for Recruiter / Sr. Recruiter (IT Vertical) at Noida Sec-2,SUCCESS PARTNER CONSULTANTS PVT. LTD.,Noida(Sector-2 Noida),0-3 yrs,recruitment- it hiring- talent acquisition- communication skills..., ,50000 - 200000 P.A. Open for right Candidate Quarte...,2018-03-12,0,3,50000,200000
https://www.naukri.com/job-listings-Work-from-Home-Full-time-Recruiter-IT-Non-IT-Experience-IntendMinds-Solutions-Delhi-NCR-Mumbai-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-2-to-7-years-140318009361?src=jobsearchDesk&sid=15217233143186&xp=9&px=48,Work from Home Full time Recruiter (IT + Non IT Experience),Work from Home Full time Recruiter (IT + Non IT Experience),IntendMinds Solutions,Delhi NCR- Mumbai- Chennai- Hyderabad- Pune- Kolkata- Ahmedabad,2-7 yrs,Recruitment- Hiring- Non It- recruiter- it recruiter- technical recruiter, ,50000 - 225000 P.A.,2018-03-14,2,7,50000,225000
https://www.naukri.com/job-listings-Urgent-Opening-For-Technical-US-IT-Recruiter-chennai-Pagdandi-The-Career-Solution-Chennai-2-to-4-years-140318007486?src=jobsearchDesk&sid=15217233143186&xp=10&px=48,Urgent Opening For Technical US IT Recruiter ,Urgent Opening For Technical US IT Recruiter ,Pagdandi- The Career Solution,Chennai,2-4 yrs,US IT Staffing- US IT Recruitment- us technical recruitment, ,200000 - 500000 P.A.,2018-03-14,2,4,200000,500000
https://www.naukri.com/job-listings-Recruiter-IT-Recruitment-Technical-Recruiter-Immediate-Joiner-Brainsearch-Consulting-Pvt-Ltd-Delhi-NCR-Ghaziabad-Noida-Sector-50-Noida-1-1-to-4-years-140318003722?src=jobsearchDesk&sid=15217233143186&xp=11&px=48,Recruiter / IT Recruitment / Technical Recruiter - Immediate Joiner,Recruiter / IT Recruitment / Technical Recruiter - Immediate Joiner,Brainsearch Consulting Pvt Ltd,Delhi NCR- Ghaziabad- Noida(Sector-50 Noida+1),1-4 yrs,Technical Recruitment- IT Recruitment- Recruitment- Recruiter..., ,150000 - 300000 P.A. Excellent Salary,2018-03-14,1,4,150000,300000
https://www.naukri.com/job-listings-Urgent-Requirement-for-IT-Recruiter-VENPA-STAFFING-SERVICES-INDIA-PRIVATE-LIMITED-Bengaluru-Koramangala-2-to-4-years-140318001457?src=jobsearchDesk&sid=15217233143186&xp=12&px=48,Urgent Requirement for IT Recruiter,Urgent Requirement for IT Recruiter,VENPA STAFFING SERVICES INDIA PRIVATE LIMITED,Bengaluru(Koramangala),2-4 yrs,IT Recruiter- technical recruiter, ,200000 - 400000 P.A.,2018-03-14,2,4,200000,400000
https://www.naukri.com/job-listings-Group-IT-Head-Textile-Manufacturing-Company-2lpm-Gurgaon-Career-Genii-Consulting-Pvt-Ltd-Gurgaon-10-to-18-years-140318000638?src=jobsearchDesk&sid=15217233143186&xp=13&px=48,Group IT Head Textile Manufacturing Company 2lpm  Gurgaon,Group IT Head Textile Manufacturing Company 2lpm  Gurgaon,Career Genii Consulting Pvt. Ltd.,Gurgaon,10-18 yrs,Design- ERP Implementation- E - commerce- Module- IT Policies..., ,1500000 - 2500000 P.A.,2018-03-14,10,18,1500000,2500000
https://www.naukri.com/job-listings-US-IT-Technical-Recruiter-Kolkata-Procure-Tech-Staff-Pvt-Ltd-Kolkata-1-to-2-years-130218007422?src=jobsearchDesk&sid=15217233143186&xp=14&px=48,US IT Technical Recruiter Kolkata,US IT Technical Recruiter Kolkata,Procure Tech Staff Pvt Ltd.,Kolkata,1-2 yrs,technical recruitment- night shift- Recruitment- Talent Acquisition- hiring..., ,100000 - 300000 P.A.,2018-03-08,1,2,100000,300000
https://www.naukri.com/job-listings-Opportunity-for-IT-Recruiter-Senior-Recruiter-3-yrs-8-yrs-Morgenall-Bengaluru-3-to-8-years-120318008405?src=jobsearchDesk&sid=15217233143186&xp=15&px=48,Job Opportunity for IT Recruiter / Senior Recruiter (3 yrs- 8 yrs),Job Opportunity for IT Recruiter / Senior Recruiter (3 yrs- 8 yrs),Morgenall,Bengaluru,3-8 yrs,recruiter- technical recruiter- it recruiter- tech recruiter..., ,200000 - 700000 P.A.,2018-03-12,3,8,200000,700000
https://www.naukri.com/job-listings-Senior-IT-Executive-for-Ramee-Guestline-Bangalore-Mumbai-Ramee-Recruitments-Pvt-Ltd-Mumbai-Bengaluru-Attibele-5-to-10-years-120318007806?src=jobsearchDesk&sid=15217233143186&xp=16&px=48,Senior IT Executive for Ramee Guestline - Bangalore Mumbai,Senior IT Executive for Ramee Guestline - Bangalore Mumbai,Ramee Recruitments Pvt Ltd.,Mumbai- Bengaluru(Attibele),5-10 yrs,it manager- software engineer- senior software engineer- IT Engineer..., ,Not disclosed,2018-03-12,5,10,0,0
https://www.naukri.com/job-listings-IT-Administrator-Property-Developers-SUPERIOR-TALENT-INDIA-PRIVATE-LIMITED-Hyderabad-3-to-5-years-120318007333?src=jobsearchDesk&sid=15217233143186&xp=17&px=48,IT Administrator - Property Developers,IT Administrator - Property Developers,SUPERIOR TALENT INDIA PRIVATE LIMITED,Hyderabad,3-5 yrs,LAN Networking- Switching- Router- Troubleshooting- Hardware Networking..., ,Not disclosed,2018-03-12,3,5,0,0
https://www.naukri.com/job-listings-Information-Technology-Freelancer-Neha-Kashyap-Gurgaon-2-to-2-years-120318006783?src=jobsearchDesk&sid=15217233143186&xp=18&px=48,Information Technology,Information Technology,Freelancer Neha Kashyap,Gurgaon,2-2 yrs,Managing internal ISMS process & internal audit as per ISO 27001 standards-..., ,500000 - 550000 P.A.,2018-03-12,2,2,500000,550000
https://www.naukri.com/job-listings-Female-Teaching-Faculty-of-Computer-Science-IT-For-Saudi-University-A-S-EDUTECH-Saudi-Arabia-2-to-7-years-120318004051?src=jobsearchDesk&sid=15217233143186&xp=19&px=48,Female Teaching Faculty of Computer Science & IT For Saudi University,Female Teaching Faculty of Computer Science & IT For Saudi University,A. S. EDUTECH,Saudi Arabia,2-7 yrs,computer science- It- information technology, ,Not disclosed,2018-03-12,2,7,0,0
https://www.naukri.com/job-listings-Urgent-Requirement-for-IT-Recruiter-Domestic-US-IT-FUSION-INDUS-TECSOL-PRIVATE-LIMITED-Hyderabad-Banjara-hills-2-to-4-years-120318003823?src=jobsearchDesk&sid=15217233143186&xp=20&px=48,Urgent Requirement for IT Recruiter- Domestic/ US IT,Urgent Requirement for IT Recruiter- Domestic/ US IT,FUSION INDUS TECSOL PRIVATE LIMITED,Hyderabad(Banjara hills),2-4 yrs,US IT Recruitment- us technical recruitment- usa technical recruitment..., ,Not disclosed,2018-03-12,2,4,0,0
https://www.naukri.com/job-listings-IT-Recruiter-Iglancesystems-pune-NP-Immediate-to-max-15-days-NP-Link-Technologies-Pvt-Ltd-Pune-2-to-4-years-120118006368?src=jobsearchDesk&sid=15217233143186&xp=21&px=48,IT Recruiter @ Iglancesystems(pune) (NP Immediate to max 15 days NP),IT Recruiter @ Iglancesystems(pune) (NP Immediate to max 15 days NP),Link Technologies Pvt. Ltd.,Pune,2-4 yrs,it recruitment- monster- linkedin- indeed- naukri- it recruiter..., ,Not disclosed,2018-03-13,2,4,0,0
https://www.naukri.com/job-listings-US-Recruiter-Non-it-US-Staffing-Inficare-Software-Technologies-Private-Limited-Delhi-NCR-Noida-1-to-3-years-101117003951?src=jobsearchDesk&sid=15217233143186&xp=22&px=48,US Recruiter Non-it US Staffing,US Recruiter Non-it US Staffing,Inficare Software Technologies Private Limited,Delhi NCR- Noida,1-3 yrs,dice- c2c- good knowledge in us staffing- us staffing- Non IT Recruitment..., ,200000 - 400000 P.A. meal+incentives,2018-03-13,1,3,200000,400000
https://www.naukri.com/job-listings-IT-Executive-mumbai-vasai-Genesis-Marketing-Group-India-Mumbai-2-to-5-years-090318006617?src=jobsearchDesk&sid=15217233143186&xp=23&px=48,IT Executive-mumbai(vasai),IT Executive-mumbai(vasai),Genesis Marketing Group (India),Mumbai,2-5 yrs,Advanced Excel- SAP ERP- IT Management- information technology management, ,Not disclosed,2018-03-09,2,5,0,0
https://www.naukri.com/job-listings-IT-Marketing-Executive-Orissa-Doot-Pvt-Ltd-Bhubaneshwar-0-to-1-years-080318003686?src=jobsearchDesk&sid=15217233143186&xp=24&px=48,IT Marketing Executive,IT Marketing Executive,Orissa Doot Pvt Ltd,Bhubaneshwar,0-1 yrs,IT Marketing- Mba- mba marketing- sales marketing- Software Marketing..., ,Not disclosed,2018-03-08,0,1,0,0
https://www.naukri.com/job-listings-Direct-Walk-in-for-MCA-IT-or-Computer-Science-Engineer-Freshers-freelancer-Uma-Chennai-0-to-1-years-080318000327?src=jobsearchDesk&sid=15217233143186&xp=25&px=48,Direct Walk-in for MCA IT or Computer Science Engineer Freshers,Direct Walk-in for MCA IT or Computer Science Engineer Freshers,freelancer Uma,Chennai,0-1 yrs,c- c++- java- python- android development- sql- php- angular js- web design..., ,Not disclosed,2018-03-08,0,1,0,0
https://www.naukri.com/job-listings-IT-Executive-for-a-Renowned-Chemical-Company-Corporate1-Consultants-Jaipur-3-to-5-years-070318004101?src=jobsearchDesk&sid=15217233143186&xp=26&px=48,IT Executive for a Renowned Chemical Company,IT Executive for a Renowned Chemical Company,Corporate1 Consultants,Jaipur,3-5 yrs,IT Executive- Networking- Hardware Networking- hardware networking male..., ,225000 - 300000 P.A.,2018-03-07,3,5,225000,300000
https://www.naukri.com/job-listings-IT-Recruiter-iglancesystems-subcont-client-Side-puneimmediate15-Days-Link-Technologies-Pvt-Ltd-Pune-2-to-3-years-070318002170?src=jobsearchDesk&sid=15217233143186&xp=27&px=48,IT Recruiter @iglancesystems(subcont-client Side@puneimmediate15 Days),IT Recruiter @iglancesystems(subcont-client Side@puneimmediate15 Days),Link Technologies Pvt. Ltd.,Pune,2-3 yrs,US IT Recruitment- Hiring- End to End recruitment- IT Recruitment..., ,Not disclosed,2018-03-07,2,3,0,0
https://www.naukri.com/job-listings-Software-Developer-IT-Non-IT-JOBSTER-MANAGEMENT-CONSULTANT-Pune-0-to-2-years-070318001823?src=jobsearchDesk&sid=15217233143186&xp=28&px=48,Software Developer - IT / Non IT,Software Developer - IT / Non IT,JOBSTER MANAGEMENT CONSULTANT,Pune,0-2 yrs,Software Development- software programming- it programming..., ,Not disclosed,2018-03-07,0,2,0,0
https://www.naukri.com/job-listings-Opening-for-IT-Recruiter-male-Preferred-IDC-TECHNOLOGIES-SOLUTIONS-INDIA-PVT-LIMITED-Pune-1-to-3-years-070318000327?src=jobsearchDesk&sid=15217233143186&xp=29&px=48,Opening for IT Recruiter (male Preferred),Opening for IT Recruiter (male Preferred),IDC TECHNOLOGIES SOLUTIONS INDIA PVT LIMITED,Pune,1-3 yrs,it recruitment- domestic staffing- sourcing- screening- it hiring..., ,Not disclosed,2018-03-07,1,3,0,0
https://www.naukri.com/job-listings-Opportunity-for-Angular-js-for-CMMI-Level-5-IT-Company-Mumbai-SidJobs-Consultancy-Pvt-Ltd-Mumbai-Pune-Nasik-2-to-7-years-070218007411?src=jobsearchDesk&sid=15217233143186&xp=30&px=48,Opportunity for Angular js for CMMI Level 5 IT Company - Mumbai,Opportunity for Angular js for CMMI Level 5 IT Company - Mumbai,SidJobs Consultancy Pvt Ltd,Mumbai- Pune- Nasik,2-7 yrs,Angularjs- Node.Js- Javascript- .Net- CSS- HTML- Software Developer..., ,Not disclosed,2018-03-13,2,7,0,0
https://www.naukri.com/job-listings-IT-Recruiter-Technical-Recruitment-Consultant-Sal-Upto-4lacs-aswa-Oxilum-Technologies-Chennai-0-to-5-years-050318003445?src=jobsearchDesk&sid=15217233143186&xp=31&px=48,IT Recruiter | Technical Recruitment Consultant.. Sal Upto 4lacs #aswa,IT Recruiter | Technical Recruitment Consultant.. Sal Upto 4lacs #aswa,Oxilum Technologies,Chennai,0-5 yrs,recruitment- staffing- talent acquisition- technical recruitment..., ,250000 - 400000 P.A.,2018-03-13,0,5,250000,400000
https://www.naukri.com/job-listings-US-IT-Recruiter-Technical-Recruiter-Night-Shift-kanpur-delhi-Best-Infosystems-Ltd-Delhi-NCR-Kanpur-0-to-3-years-040717000168?src=jobsearchDesk&sid=15217233143186&xp=32&px=48,US IT Recruiter/ Technical Recruiter - Night Shift - *kanpur*/*delhi,US IT Recruiter/ Technical Recruiter - Night Shift - *kanpur*/*delhi,Best Infosystems Ltd.,Delhi NCR- Kanpur,0-3 yrs,US Recruiting- us staffing- us it recruiter- us recruiter..., ,Not disclosed,2018-03-09,0,3,0,0
https://www.naukri.com/job-listings-Excellent-Opportunity-for-IT-Bangalore-HSR-Layout-Cryptograph-Technologies-P-Ltd-Bengaluru-Sector-1-HSR-Layout-0-to-2-years-280218000494?src=jobsearchDesk&sid=15217233143186&xp=33&px=48,Excellent Opportunity for IT Recruiters - Bangalore (HSR Layout),Excellent Opportunity for IT Recruiters - Bangalore (HSR Layout),Cryptograph Technologies (P) Ltd.,Bengaluru(Sector 1 HSR Layout),0-2 yrs,Talent Acquisition- recruitment- hiring- IT Recruitment- Contract Staffing,Greetings!! We have a multiple openings for IT Recruiters @ Bangalore Location. Need Exp- 0.4 to ...,Not disclosed,2018-03-14,0,2,0,0
https://www.naukri.com/job-listings-IT-Asset-Manager-Focus-Management-Consultants-Pvt-Ltd-Pune-1-to-3-years-270218007042?src=jobsearchDesk&sid=15217233143186&xp=34&px=48,IT Asset Manager,IT Asset Manager,Focus Management Consultants Pvt Ltd.,Pune,1-3 yrs,Software Asset Management- Asset Center- IT Asset Management- Service Desk-...,Must have minimum 1 to 1.5 years of IT Asset Management support experience. Should have experience ...,Not disclosed,2018-03-15,1,3,0,0
https://www.naukri.com/job-listings-IT-Recruiter-Sr-IT-Recruiter-APAR-Peopleworld-Software-Services-Pvt-Ltd-Bengaluru-1-to-3-years-240717002214?src=jobsearchDesk&sid=15217233143186&xp=35&px=48,IT Recruiter/ Sr IT Recruiter,IT Recruiter/ Sr IT Recruiter,APAR Peopleworld Software Services  Pvt. Ltd.,Bengaluru,1-3 yrs,IT Recruitment- Domestic Staffing- Sourcing- Negotiation Skills...,Job Location  Bangalore Nature of Employment - Permanent Job Description Proven experience ...,Not disclosed,2018-03-07,1,3,0,0
https://www.naukri.com/job-listings-Urgent-Opening-for-IT-Recruiter-Genius-Consultants-Limited-Hyderabad-2-to-3-years-240118005184?src=jobsearchDesk&sid=15217233143186&xp=36&px=48,Urgent Opening for IT Recruiter,Urgent Opening for IT Recruiter,Genius Consultants Limited,Hyderabad,2-3 yrs,IT Recruitment- Shortlisting- Screening- Contract Staffing- Sourcing..., Job Responsibilities:     Involved in end-to-end recruitment process for IT ...,150000 - 250000 P.A.,2018-03-08,2,3,150000,250000
https://www.naukri.com/job-listings-US-IT-Pharma-Recruiter-Radiant-Systems-India-Pvt-Ltd-Hyderabad-1-to-6-years-220218006048?src=jobsearchDesk&sid=15217233143186&xp=37&px=48,US IT Pharma Recruiter,US IT Pharma Recruiter,Radiant Systems (India) Pvt. Ltd.,Hyderabad,1-6 yrs,Pharmacovigilance- Clinical Research- Clinical Data Management...,Hi-  Greetings from Radiant Systems!!!!   We have excellent opportunities in our ...,150000 - 650000 P.A.,2018-03-09,1,6,150000,650000
https://www.naukri.com/job-listings-Senior-IT-Analyst-Required-in-Gurgaon-HR-CENTRAL-Gurgaon-4-to-9-years-180917000520?src=jobsearchDesk&sid=15217233143186&xp=38&px=48,Senior IT Analyst Required in Gurgaon,Senior IT Analyst Required in Gurgaon,HR CENTRAL,Gurgaon,4-9 yrs,IT Analyst- Senior IT Analyst,Greetings from HR Central-    We are having a requirement for an IT Analyst fur one ...,400000 - 800000 P.A.,2018-03-08,4,9,400000,800000
https://www.naukri.com/job-listings-Opening-For-IT-RISK-Compliances-Delhi-NCR-INNOVATION-TRIGGERS-MGMT-PRIVATE-LIMITED-Delhi-NCR-2-to-7-years-160917003470?src=jobsearchDesk&sid=15217233143186&xp=39&px=48,Opening For IT RISK & Compliances Delhi NCR,Opening For IT RISK & Compliances Delhi NCR,INNOVATION TRIGGERS MGMT PRIVATE LIMITED,Delhi NCR,2-7 yrs,SQL- PLSQL- Oracle Reports- Oracle Forms- PL- IT Risk Management- IT Audit-...,Job Responsibilities/Job Description "1. BTech with minimum 03 years of experience in IT industry or ...,Not disclosed,2018-03-12,2,7,0,0
https://www.naukri.com/job-listings-Urgent-Hiring-For-IT-Helpdesk-US-Process-gurgaon-Exito-HR-Services-Pvt-Ltd-t-Ltd-Gurgaon-0-to-4-years-160218000949?src=jobsearchDesk&sid=15217233143186&xp=40&px=48,Urgent Hiring For IT Helpdesk (US Process)................gurgaon,Urgent Hiring For IT Helpdesk (US Process)................gurgaon,Exito HR Services Pvt Ltd. t. Ltd.,Gurgaon,0-4 yrs,us process- uk process- sales- voice process- international call center..., ,200000 - 300000 P.A.,2018-03-12,0,4,200000,300000
https://www.naukri.com/job-listings-Account-Development-Consultant-ggn-female-CTC-8-lakh-Asap-Staffing-Solutions-Gurgaon-1-to-6-years-130318001810?src=jobsearchDesk&sid=15217233143186&xp=41&px=48,Account Development Consultant/ggn/female /CTC 8 lakh,Account Development Consultant/ggn/female /CTC 8 lakh,Asap Staffing Solutions,Gurgaon,1-6 yrs,Sales- Outbound- Inbound- Account Development- Cold Calling- inside sales..., ,300000 - 650000 P.A. Performance based incentive,2018-03-13,1,6,300000,650000
https://www.naukri.com/job-listings-US-IT-Recruiter-for-Leading-USA-Based-IT-MNC-at-Chennai-Servocraft-HR-Solutions-Private-Limited-Chennai-Pallikaranai-2-to-7-years-120318004228?src=jobsearchDesk&sid=15217233143186&xp=42&px=48,US IT Recruiter for Leading USA Based IT MNC at Chennai,US IT Recruiter for Leading USA Based IT MNC at Chennai,Servocraft HR Solutions Private Limited,Chennai(Pallikaranai),2-7 yrs,us it recruitment- us it recruiter- us technical recruiter, ,300000 - 600000 P.A.,2018-03-12,2,7,300000,600000
https://www.naukri.com/job-listings-Openings-in-IT-Company-for-Chat-Process-technical-Pune-Selectivite-Consultants-Pune-2-to-5-years-100318004208?src=jobsearchDesk&sid=15217233143186&xp=43&px=48,Openings in IT Company for Chat Process (technical) - Pune,Openings in IT Company for Chat Process (technical) - Pune,Selectivite Consultants,Pune,2-5 yrs,Technical Process- Chat Process- web process- email process..., ,150000 - 300000 P.A.,2018-03-10,2,5,150000,300000
https://www.naukri.com/job-listings-IT-Software-hardware-Sales-Business-Development-Manager-Grandeur-Recruitments-Consultants-Mumbai-5-to-10-years-100318004088?src=jobsearchDesk&sid=15217233143186&xp=44&px=48,IT ( Software/hardware Sales ) Business Development Manager,IT ( Software/hardware Sales ) Business Development Manager,Grandeur Recruitments Consultants,Mumbai,5-10 yrs,Business Development Management- Hardware Sales..., ,600000 - 1000000 P.A.,2018-03-10,5,10,600000,1000000
https://www.naukri.com/job-listings-US-IT-Technical-Recruiter-GIPlanner-Technologies-Pvt-Ltd-Chennai-2-to-7-years-100318002267?src=jobsearchDesk&sid=15217233143186&xp=45&px=48,US IT Technical Recruiter,US IT Technical Recruiter,GIPlanner  Technologies Pvt Ltd,Chennai,2-7 yrs,US IT Recruitment- W2- C2C- Technical Recruitment, ,Not disclosed,2018-03-10,2,7,0,0
https://www.naukri.com/job-listings-Hiring-IT-Recruiter-Day-Shift-Fresher-Apply-Mid-Level-Hiring-Impetus-Career-Consultants-Private-Limited-Delhi-Satya-Niketan-0-to-3-years-070318006215?src=jobsearchDesk&sid=15217233143186&xp=46&px=48,Hiring  IT Recruiter / Day Shift  /  Fresher Apply / Mid Level Hiring,Hiring  IT Recruiter / Day Shift  /  Fresher Apply / Mid Level Hiring,Impetus Career Consultants Private Limited,Delhi(Satya Niketan),0-3 yrs,non it recruitment- screening- job posting- mass mailing- telephonic..., ,50000 - 300000 P.A.,2018-03-07,0,3,50000,300000
https://www.naukri.com/job-listings-Product-Brand-Manager-Marketing-Lead-IT-Software-Pune-Careers-Unlimited-Pune-Baner-3-to-6-years-070218002150?src=jobsearchDesk&sid=15217233143186&xp=47&px=48,Product/ Brand Manager/ Marketing Lead- IT Software - Pune,Product/ Brand Manager/ Marketing Lead- IT Software - Pune,Careers Unlimited,Pune(Baner),3-6 yrs,Marketing Programs- Planning- Promotions- Marketing Analytics..., ,800000 - 900000 P.A.,2018-03-13,3,6,800000,900000
https://www.naukri.com/job-listings-US-IT-Recruiter-Looking-for-Immediate-Joiners-Fortune-Global-Solutions-Hyderabad-1-to-5-years-240118002952?src=jobsearchDesk&sid=15217233143186&xp=48&px=48,US IT Recruiter  ---  Looking for Immediate Joiners,US IT Recruiter  ---  Looking for Immediate Joiners,Fortune Global Solutions,Hyderabad,1-5 yrs,US IT Recruitment- Dice- W2- Screening- Sourcing- Linkedin- Staffing..., Greetings from Fortune Global Solutions- LLC.    We perceive opportunities with us ...,Not disclosed,2018-03-14,1,5,0,0
https://www.naukri.com/job-listings-US-IT-Recruiter-Radiant-Systems-India-Pvt-Ltd-Hyderabad-2-to-7-years-220218005900?src=jobsearchDesk&sid=15217233143186&xp=49&px=48,US IT Recruiter,US IT Recruiter,Radiant Systems (India) Pvt. Ltd.,Hyderabad,2-7 yrs,US IT Recruitment- Dice- W2- Interviewing- Life Cycle- Negotiation Skills...,Hi-  Greetings from Radiant Systems!!!!   We have excellent opportunities in our ...,175000 - 675000 P.A.,2018-03-09,2,7,175000,675000
https://www.naukri.com/job-listings-IT-Risk-Control-IT-Governance-Support-Black-Turtle-India-Pvt-Ltd-Mumbai-5-to-6-years-210218901749?src=jobsearchDesk&sid=15217233143186&xp=50&px=48,IT Risk & Control - IT Governance Support,IT Risk & Control - IT Governance Support,Black Turtle India Pvt Ltd,Mumbai,5-6 yrs,Auditing- Compliance- Internal Audit- Rcsa- SOX- Business Operations..., ,Not disclosed,2018-03-08,5,6,0,0
https://www.naukri.com/job-listings-Head-Recruitment-Manager-non-IT-in-MNC-only-for-Mumbai-Candidates-ABC-Consultants-Pvt-Ltd-Mumbai-10-to-18-years-160218007575?src=jobsearchDesk&sid=15217233175120&xp=1&px=49,Head - Recruitment Manager (non IT) in MNC (only for Mumbai Candidates,Head - Recruitment Manager (non IT) in MNC (only for Mumbai Candidates,ABC Consultants Pvt Ltd,Mumbai,10-18 yrs,recruitment management- Talent acquisition- Recruitment- Hiring- sourcing...,Role - Head - Recruitment Manager (non IT)     Location - Mumbai (Vikhroli ...,1700000 - 2000000 P.A.,2018-03-15,10,18,1700000,2000000
https://www.naukri.com/job-listings-AVP-Project-Operations-Head-IT-Mumbai-8-to-13-years-140318901243?src=jobsearchDesk&sid=15217233175120&xp=2&px=49,AVP - Project Operations Head - IT,AVP - Project Operations Head - IT,Premium,Mumbai,8-13 yrs,Project Management- Six Sigma- Project Operations- Certified Black Belt..., Job Description   - The position will responsible leading Operations projects along with ...,Not disclosed,2018-03-14,8,13,0,0
https://www.naukri.com/job-listings-Manager-Finance-Accounting-IT-Bhopal-MP-5-to-8-years-140318901237?src=jobsearchDesk&sid=15217233175120&xp=3&px=49,Manager - Finance & Accounting - IT,Manager - Finance & Accounting - IT,Premium,Bhopal- MP,5-8 yrs,Accounting Operations- Finance- Taxation- Financial Management- Indian Gaap...,A seasoned candidate with 5 - 8 years of post-education experience required for India Finance & ...,Not disclosed,2018-03-14,5,8,0,0
